epoch,acc,loss,val_acc,val_loss
368,0.9754816064066311,0.07584193913060552,0.9860139826794604,0.08922939544374292
369,0.9763572623140967,0.08360171161474572,0.9860139826794604,0.08922939544374292
370,0.976357264401825,0.08672231533801128,0.9860139826794604,0.08922939544374292
371,0.969352008791187,0.08732254475015892,0.9860139826794604,0.08922939544374292
372,0.9781085762167562,0.08243534862734182,0.9860139826794604,0.08922939544374292
373,0.9816112040220751,0.071696438283485,0.9860139826794604,0.08922939544374292
374,0.9772329203092905,0.08128966395327276,0.9860139826794604,0.08922939544374292
375,0.9737302914601074,0.08316904877601175,0.9860139826794604,0.08922939544374292
376,0.9746059484114371,0.08791512314510742,0.9860139826794604,0.08922939544374292
377,0.9711033216499823,0.08087109913641746,0.9860139826794604,0.08922939544374292
378,0.9754816053627668,0.07928205588131151,0.9860139826794604,0.08922939544374292
379,0.9763572623140967,0.08225029131035515,0.9860139826794604,0.08922939544374292
380,0.9754816053627668,0.08770112222918487,0.9860139826794604,0.08922939544374292
381,0.9737302914601074,0.09101466882823854,0.9860139826794604,0.08922939544374292
382,0.9772329213531548,0.08343555662135109,0.9860139826794604,0.08922939544374292
383,0.9789842331680859,0.07565452653634151,0.9860139826794604,0.08922939544374292
384,0.9789842333768587,0.07863157850587431,0.9860139826794604,0.08922939544374292
385,0.9746059484114371,0.08483412507725732,0.9860139826794604,0.08922939544374292
386,0.9737302925039716,0.07861902435748934,0.9860139826794604,0.08922939544374292
387,0.9763572633579608,0.07519198265481225,0.9860139826794604,0.08922939544374292
388,0.9781085772606203,0.07840087742344093,0.9860139826794604,0.08922939544374292
389,0.9746059494553013,0.08926139358307142,0.9860139826794604,0.08922939544374292
390,0.9772329203092905,0.07611078051801269,0.9860139826794604,0.08922939544374292
391,0.9746059484114371,0.08430017732514392,0.9860139826794604,0.08922939544374292
392,0.9781085772606203,0.08057995028337121,0.9860139826794604,0.08922939544374292
393,0.972854636596506,0.08216454176967816,0.9860139826794604,0.08922939544374292
394,0.9789842331680859,0.07871992881825739,0.9860139826794604,0.08922939544374292
395,0.9746059484114371,0.08053893176104789,0.9860139826794604,0.08922939544374292
396,0.9763572633579608,0.08138581550306594,0.9860139826794604,0.08922939544374292
397,0.9798598911632799,0.08153849091721721,0.9860139826794604,0.08922939544374292
398,0.9789842331680859,0.07875439913163775,0.9860139826794604,0.08922939544374292
399,0.9737302914601074,0.08833006259066994,0.9860139826794604,0.08922939544374292
